ds,product,category,retailer_id,temperature_f,humidity_pct,weather_condition,holiday,discount_pct,unit_price,sales_volume,stock_quantity,reorder_level,reorder_quantity
2024-01-04,Apples,Fruits - All weather,R002,42.5,70.0,Rainy,,0.0,0.81,82,76,60,180
2024-01-04,Watermelon,Fruits - Melons,R001,42.5,70.0,Rainy,,0.0,1.85,33,304,25,75
2024-01-04,Canteloupe,Fruits - Melons,R001,42.5,70.0,Rainy,,0.0,0.78,31,309,25,75
2024-01-04,Oranges,Fruits - Citrus,R003,42.5,70.0,Rainy,,0.0,0.57,56,136,50,150
2024-01-04,Lemon,Fruits - Citrus,R004,42.5,70.0,Rainy,,0.0,1.02,44,136,50,150
2024-01-04,Mango,Fruits - Tropical Fruits,R001,42.5,70.0,Rainy,,0.0,3.49,33,290,35,105
2024-01-04,Kiwi,Fruits - Tropical Fruits,R003,42.5,70.0,Rainy,,0.0,3.54,35,262,35,105
2024-01-04,Coconut,Fruits - Tropical Fruits,R002,42.5,70.0,Rainy,,0.0,3.97,36,243,35,105
2024-01-04,Cherries,Fruits - Seasonal,R005,42.5,70.0,Rainy,,0.0,4.64,21,269,20,60
2024-01-04,Peach,Fruits - Seasonal,R003,42.5,70.0,Rainy,,0.0,3.16,28,102,20,60
2024-01-04,Onion,Vegetables,R004,42.5,70.0,Rainy,,0.0,2.35,96,123,60,180
2024-01-04,Tomatoes,Vegetables,R003,42.5,70.0,Rainy,,0.0,2.8,68,180,60,180
2024-01-04,Carrots,Vegetables,R001,42.5,70.0,Rainy,,0.0,0.72,89,196,60,180
2024-01-04,Cabbage,Vegetables,R004,42.5,70.0,Rainy,,0.0,1.73,81,180,60,180
2024-01-04,Broccoli & Cauliflower,Vegetables,R002,42.5,70.0,Rainy,,0.0,0.88,78,180,60,180
2024-01-04,Potatoes & Yams,Vegetables,R003,42.5,70.0,Rainy,,0.0,0.85,89,187,60,180
2024-01-04,Cucumbers,Vegetables,R005,42.5,70.0,Rainy,,0.0,1.69,84,102,60,180
2024-01-04,Peppers,Vegetables,R005,42.5,70.0,Rainy,,0.0,2.17,94,185,60,180
2024-01-04,Herbs,Vegetables,R004,42.5,70.0,Rainy,,0.0,2.92,78,77,60,180
2024-01-04,Lettuce and Greens,Vegetables,R003,42.5,70.0,Rainy,,0.0,0.82,91,89,60,180
2024-01-04,Corn,Vegetables,R004,42.5,70.0,Rainy,,0.0,1.75,91,200,60,180
2024-01-04,Beef,Meat,R001,42.5,70.0,Rainy,,0.0,14.96,59,67,40,120
2024-01-04,Chicken,Meat,R001,42.5,70.0,Rainy,,0.0,12.64,55,150,40,120
2024-01-04,Turkey,Meat,R005,42.5,70.0,Rainy,,0.0,10.31,53,87,40,120
2024-01-04,Lamb,Meat,R002,42.5,70.0,Rainy,,0.0,7.42,54,122,40,120
2024-01-04,Pork,Meat,R001,42.5,70.0,Rainy,,0.0,11.3,60,98,40,120
2024-01-04,Shrimp,Seafood,R003,42.5,70.0,Rainy,,0.0,11.69,29,97,25,75
2024-01-04,Prawns,Seafood,R005,42.5,70.0,Rainy,,0.0,18.58,30,190,25,75
2024-01-04,Lobster,Seafood,R002,42.5,70.0,Rainy,,0.0,18.67,23,95,25,75
2024-01-04,Crabs,Seafood,R004,42.5,70.0,Rainy,,0.0,14.03,30,355,25,75
2024-01-04,Salmon,Seafood,R004,42.5,70.0,Rainy,,0.0,21.3,31,319,25,75
2024-01-04,Cod,Seafood,R004,42.5,70.0,Rainy,,0.0,14.25,27,97,25,75
2024-01-04,Icecream,Frozen,R005,42.5,70.0,Rainy,,0.0,5.8,60,101,50,150
2024-01-04,Appetizers,Frozen,R001,42.5,70.0,Rainy,,0.0,7.98,58,175,50,150
2024-01-04,Fruits and Berries,Frozen,R001,42.5,70.0,Rainy,,0.0,4.49,53,169,50,150
2024-01-04,Meals and Sides,Frozen,R004,42.5,70.0,Rainy,,0.0,4.1,56,69,50,150
2024-01-04,Pizza,Frozen,R003,42.5,70.0,Rainy,,0.0,6.44,71,86,50,150
2024-01-04,Juices,Frozen,R004,42.5,70.0,Rainy,,0.0,5.6,55,59,50,150
2024-01-04,Desserts and Dough,Frozen,R003,42.5,70.0,Rainy,,0.0,8.23,53,78,50,150
2024-01-04,Popsicles,Frozen,R005,42.5,70.0,Rainy,,0.0,4.48,60,233,50,150
2024-01-05,Cocoa & Hot chocolate,Hot Beverages,R003,48.1,84.5,Rainy,,0.0,10.69,93,103,50,150
2024-01-05,Coffee,Hot Beverages,R005,48.1,84.5,Rainy,,0.0,11.71,65,150,50,150
2024-01-05,Tea,Hot Beverages,R001,48.1,84.5,Rainy,,0.15,6.45,75,150,50,150
2024-01-05,Coconut water,Cold Beverages,R002,48.1,84.5,Rainy,,0.0,3.99,80,101,80,240
2024-01-05,Juice and smoothies,Cold Beverages,R001,48.1,84.5,Rainy,,0.0,1.98,78,276,80,240
2024-01-05,Soft drinks,Cold Beverages,R003,48.1,84.5,Rainy,,0.22,3.17,116,277,80,240
2024-01-05,Sports drinks,Cold Beverages,R002,48.1,84.5,Rainy,,0.0,1.72,86,313,80,240
2024-01-05,Water,Hydration,R004,48.1,84.5,Rainy,,0.0,2.13,81,188,100,300
2024-01-05,Sparkling water,Hydration,R001,48.1,84.5,Rainy,,0.0,1.22,78,153,100,300
2024-01-05,"Breakfast, syrup and cereal",Pantry,R005,48.1,84.5,Rainy,,0.0,5.52,96,195,60,180
2024-01-05,Condiments and spice,Pantry,R005,48.1,84.5,Rainy,,0.0,5.61,84,140,60,180
2024-01-05,"Grains, pasta",Pantry,R002,48.1,84.5,Rainy,,0.0,5.82,97,180,60,180
2024-01-05,Soups,Canned Goods,R001,48.1,84.5,Rainy,,0.0,1.82,103,228,70,210
2024-01-05,Vegetables,Canned Goods,R003,48.1,84.5,Rainy,,0.0,2.71,85,117,70,210
2024-01-05,Fruits,Canned Goods,R004,48.1,84.5,Rainy,,0.0,2.96,85,95,70,210
2024-01-05,Bagels and Muffins,Bread and Bakery,R002,48.1,84.5,Rainy,,0.0,2.89,103,50,40,120
2024-01-05,Sandwich breads,Bread and Bakery,R002,48.1,84.5,Rainy,,0.0,4.3,115,139,40,120
2024-01-05,Pitas and flatbreads,Bread and Bakery,R001,48.1,84.5,Rainy,,0.0,5.84,56,120,40,120
2024-01-05,Cookies and bakery snacks,Bread and Bakery,R001,48.1,84.5,Rainy,,0.0,5.08,85,120,40,120
2024-01-05,Baguettes and french breads,Bread and Bakery,R004,48.1,84.5,Rainy,,0.0,4.04,96,144,40,120
2024-01-05,Butter,"Dairy, eggs and cheese",R003,48.1,84.5,Rainy,,0.0,3.82,92,179,50,150
2024-01-05,Cheese - american,"Dairy, eggs and cheese",R001,48.1,84.5,Rainy,,0.0,7.71,88,62,50,150
2024-01-05,Cheese - cheddar,"Dairy, eggs and cheese",R001,48.1,84.5,Rainy,,0.0,2.5,87,71,50,150
2024-01-05,Cheese - mozerella,"Dairy, eggs and cheese",R001,48.1,84.5,Rainy,,0.0,6.55,90,60,50,150
2024-01-05,Milk and cream,"Dairy, eggs and cheese",R003,48.1,84.5,Rainy,,0.0,7.05,85,150,50,150
2024-01-05,Yogurt and pudding,"Dairy, eggs and cheese",R005,48.1,84.5,Rainy,,0.0,2.94,91,59,50,150
2024-01-05,Eggs,"Dairy, eggs and cheese",R005,48.1,84.5,Rainy,,0.15,3.95,106,194,50,150
2024-01-05,Strawberry,Fruits - Berries,R003,48.1,84.5,Rainy,,0.0,3.91,47,296,30,90
2024-01-05,Blueberry,Fruits - Berries,R002,48.1,84.5,Rainy,,0.0,4.62,44,90,30,90
2024-01-05,Raspberries,Fruits - Berries,R005,48.1,84.5,Rainy,,0.23,4.09,61,119,30,90
2024-01-05,Pineapple,Fruits - All weather,R003,48.1,84.5,Rainy,,0.0,1.38,94,81,60,180
2024-01-05,Banana,Fruits - All weather,R003,48.1,84.5,Rainy,,0.0,1.41,61,180,60,180
2024-01-05,Apples,Fruits - All weather,R003,48.1,84.5,Rainy,,0.0,0.81,76,180,60,180
2024-01-05,Watermelon,Fruits - Melons,R004,48.1,84.5,Rainy,,0.0,1.85,40,264,25,75
2024-01-05,Canteloupe,Fruits - Melons,R003,48.1,84.5,Rainy,,0.0,0.78,33,276,25,75
2024-01-05,Oranges,Fruits - Citrus,R004,48.1,84.5,Rainy,,0.0,0.57,54,82,50,150
2024-01-05,Lemon,Fruits - Citrus,R004,48.1,84.5,Rainy,,0.0,1.02,58,78,50,150
2024-01-05,Mango,Fruits - Tropical Fruits,R004,48.1,84.5,Rainy,,0.0,3.49,39,251,35,105
2024-01-05,Kiwi,Fruits - Tropical Fruits,R001,48.1,84.5,Rainy,,0.0,3.54,48,214,35,105
2024-01-05,Coconut,Fruits - Tropical Fruits,R003,48.1,84.5,Rainy,,0.0,3.97,38,205,35,105
2024-01-05,Cherries,Fruits - Seasonal,R003,48.1,84.5,Rainy,,0.0,4.64,25,244,20,60
2024-01-05,Peach,Fruits - Seasonal,R004,48.1,84.5,Rainy,,0.0,3.16,33,69,20,60
2024-01-05,Onion,Vegetables,R003,48.1,84.5,Rainy,,0.0,2.35,100,203,60,180
2024-01-05,Tomatoes,Vegetables,R003,48.1,84.5,Rainy,,0.0,2.8,119,61,60,180
2024-01-05,Carrots,Vegetables,R002,48.1,84.5,Rainy,,0.0,0.72,116,80,60,180
2024-01-05,Cabbage,Vegetables,R003,48.1,84.5,Rainy,,0.0,1.73,101,79,60,180
2024-01-05,Broccoli & Cauliflower,Vegetables,R002,48.1,84.5,Rainy,,0.0,0.88,94,86,60,180
2024-01-05,Potatoes & Yams,Vegetables,R004,48.1,84.5,Rainy,,0.0,0.85,108,79,60,180
2024-01-05,Cucumbers,Vegetables,R001,48.1,84.5,Rainy,,0.0,1.69,102,180,60,180
2024-01-05,Peppers,Vegetables,R004,48.1,84.5,Rainy,,0.0,2.17,105,80,60,180
2024-01-05,Herbs,Vegetables,R001,48.1,84.5,Rainy,,0.0,2.92,77,180,60,180
2024-01-05,Lettuce and Greens,Vegetables,R005,48.1,84.5,Rainy,,0.0,0.82,89,180,60,180
2024-01-05,Corn,Vegetables,R004,48.1,84.5,Rainy,,0.0,1.75,98,102,60,180
2024-01-05,Beef,Meat,R003,48.1,84.5,Rainy,,0.0,14.96,65,122,40,120
2024-01-05,Chicken,Meat,R005,48.1,84.5,Rainy,,0.0,12.64,73,77,40,120
2024-01-05,Turkey,Meat,R001,48.1,84.5,Rainy,,0.0,10.31,72,135,40,120
2024-01-05,Lamb,Meat,R003,48.1,84.5,Rainy,,0.0,7.42,66,56,40,120
2024-01-05,Pork,Meat,R005,48.1,84.5,Rainy,,0.0,11.3,69,149,40,120
2024-01-05,Shrimp,Seafood,R001,48.1,84.5,Rainy,,0.0,11.69,37,60,25,75
2024-01-05,Prawns,Seafood,R001,48.1,84.5,Rainy,,0.0,18.58,39,151,25,75
2024-01-05,Lobster,Seafood,R001,48.1,84.5,Rainy,,0.0,18.67,32,63,25,75
2024-01-05,Crabs,Seafood,R003,48.1,84.5,Rainy,,0.0,14.03,36,319,25,75
2024-01-05,Salmon,Seafood,R005,48.1,84.5,Rainy,,0.0,21.3,33,286,25,75
2024-01-05,Cod,Seafood,R001,48.1,84.5,Rainy,,0.0,14.25,37,60,25,75
2024-01-05,Icecream,Frozen,R004,48.1,84.5,Rainy,,0.0,5.8,71,180,50,150
2024-01-05,Appetizers,Frozen,R002,48.1,84.5,Rainy,,0.0,7.98,69,106,50,150
2024-01-05,Fruits and Berries,Frozen,R004,48.1,84.5,Rainy,,0.21,4.49,82,87,50,150
2024-01-05,Meals and Sides,Frozen,R001,48.1,84.5,Rainy,,0.0,4.1,66,153,50,150
2024-01-05,Pizza,Frozen,R004,48.1,84.5,Rainy,,0.0,6.44,71,165,50,150
2024-01-05,Juices,Frozen,R001,48.1,84.5,Rainy,,0.0,5.6,59,150,50,150
2024-01-05,Desserts and Dough,Frozen,R004,48.1,84.5,Rainy,,0.0,8.23,70,158,50,150
2024-01-05,Popsicles,Frozen,R001,48.1,84.5,Rainy,,0.0,4.48,79,154,50,150
2024-01-06,Cocoa & Hot chocolate,Hot Beverages,R003,40.2,78.8,Rainy,,0.0,10.69,103,150,50,150
2024-01-06,Coffee,Hot Beverages,R004,40.2,78.8,Rainy,,0.0,11.71,102,198,50,150
2024-01-06,Tea,Hot Beverages,R003,40.2,78.8,Rainy,,0.0,6.45,98,52,50,150
2024-01-06,Coconut water,Cold Beverages,R001,40.2,78.8,Rainy,,0.0,3.99,92,249,80,240
2024-01-06,Juice and smoothies,Cold Beverages,R002,40.2,78.8,Rainy,,0.0,1.98,83,193,80,240
2024-01-06,Soft drinks,Cold Beverages,R002,40.2,78.8,Rainy,,0.19,3.17,114,163,80,240
2024-01-06,Sports drinks,Cold Beverages,R005,40.2,78.8,Rainy,,0.0,1.72,78,235,80,240
2024-01-06,Water,Hydration,R004,40.2,78.8,Rainy,,0.0,2.13,79,109,100,300
2024-01-06,Sparkling water,Hydration,R005,40.2,78.8,Rainy,,0.0,1.22,81,372,100,300
2024-01-06,"Breakfast, syrup and cereal",Pantry,R005,40.2,78.8,Rainy,,0.0,5.52,104,91,60,180
2024-01-06,Condiments and spice,Pantry,R004,40.2,78.8,Rainy,,0.0,5.61,107,213,60,180
2024-01-06,"Grains, pasta",Pantry,R004,40.2,78.8,Rainy,,0.0,5.82,107,73,60,180
2024-01-06,Soups,Canned Goods,R003,40.2,78.8,Rainy,,0.0,1.82,88,140,70,210
2024-01-06,Vegetables,Canned Goods,R005,40.2,78.8,Rainy,,0.0,2.71,86,241,70,210
2024-01-06,Fruits,Canned Goods,R004,40.2,78.8,Rainy,,0.0,2.96,95,210,70,210
2024-01-06,Bagels and Muffins,Bread and Bakery,R003,40.2,78.8,Rainy,,0.0,2.89,50,120,40,120
2024-01-06,Sandwich breads,Bread and Bakery,R004,40.2,78.8,Rainy,,0.0,4.3,110,149,40,120
2024-01-06,Pitas and flatbreads,Bread and Bakery,R001,40.2,78.8,Rainy,,0.0,5.84,109,131,40,120
2024-01-06,Cookies and bakery snacks,Bread and Bakery,R003,40.2,78.8,Rainy,,0.0,5.08,114,126,40,120
2024-01-06,Baguettes and french breads,Bread and Bakery,R001,40.2,78.8,Rainy,,0.0,4.04,106,158,40,120
2024-01-06,Butter,"Dairy, eggs and cheese",R005,40.2,78.8,Rainy,,0.0,3.82,91,88,50,150
2024-01-06,Cheese - american,"Dairy, eggs and cheese",R001,40.2,78.8,Rainy,,0.0,7.71,62,150,50,150
2024-01-06,Cheese - cheddar,"Dairy, eggs and cheese",R004,40.2,78.8,Rainy,,0.0,2.5,71,150,50,150
2024-01-06,Cheese - mozerella,"Dairy, eggs and cheese",R001,40.2,78.8,Rainy,,0.0,6.55,60,150,50,150
2024-01-06,Milk and cream,"Dairy, eggs and cheese",R003,40.2,78.8,Rainy,,0.24,7.05,126,174,50,150
2024-01-06,Yogurt and pudding,"Dairy, eggs and cheese",R001,40.2,78.8,Rainy,,0.08,2.94,59,150,50,150
2024-01-06,Eggs,"Dairy, eggs and cheese",R003,40.2,78.8,Rainy,,0.0,3.95,83,111,50,150
2024-01-06,Strawberry,Fruits - Berries,R002,40.2,78.8,Rainy,,0.0,3.91,43,253,30,90
2024-01-06,Blueberry,Fruits - Berries,R005,40.2,78.8,Rainy,,0.0,4.62,52,38,30,90
2024-01-06,Raspberries,Fruits - Berries,R005,40.2,78.8,Rainy,,0.0,4.09,42,77,30,90
2024-01-06,Pineapple,Fruits - All weather,R005,40.2,78.8,Rainy,,0.0,1.38,81,180,60,180
2024-01-06,Banana,Fruits - All weather,R003,40.2,78.8,Rainy,,0.0,1.41,95,85,60,180
2024-01-06,Apples,Fruits - All weather,R002,40.2,78.8,Rainy,,0.0,0.81,96,84,60,180
2024-01-06,Watermelon,Fruits - Melons,R003,40.2,78.8,Rainy,,0.0,1.85,37,227,25,75
2024-01-06,Canteloupe,Fruits - Melons,R005,40.2,78.8,Rainy,,0.11,0.78,46,230,25,75
2024-01-06,Oranges,Fruits - Citrus,R004,40.2,78.8,Rainy,,0.0,0.57,65,167,50,150
2024-01-06,Lemon,Fruits - Citrus,R001,40.2,78.8,Rainy,,0.16,1.02,71,157,50,150
2024-01-06,Mango,Fruits - Tropical Fruits,R005,40.2,78.8,Rainy,,0.0,3.49,39,212,35,105
2024-01-06,Kiwi,Fruits - Tropical Fruits,R002,40.2,78.8,Rainy,,0.0,3.54,43,171,35,105
2024-01-06,Coconut,Fruits - Tropical Fruits,R003,40.2,78.8,Rainy,,0.0,3.97,41,164,35,105
2024-01-06,Cherries,Fruits - Seasonal,R003,40.2,78.8,Rainy,,0.19,4.64,36,208,20,60
2024-01-06,Peach,Fruits - Seasonal,R003,40.2,78.8,Rainy,,0.0,3.16,29,40,20,60
2024-01-06,Onion,Vegetables,R003,40.2,78.8,Rainy,,0.0,2.35,97,106,60,180
2024-01-06,Tomatoes,Vegetables,R004,40.2,78.8,Rainy,,0.0,2.8,61,180,60,180
2024-01-06,Carrots,Vegetables,R001,40.2,78.8,Rainy,,0.0,0.72,80,180,60,180
2024-01-06,Cabbage,Vegetables,R005,40.2,78.8,Rainy,,0.0,1.73,79,180,60,180
2024-01-06,Broccoli & Cauliflower,Vegetables,R005,40.2,78.8,Rainy,,0.0,0.88,86,180,60,180
2024-01-06,Potatoes & Yams,Vegetables,R001,40.2,78.8,Rainy,,0.0,0.85,79,180,60,180
2024-01-06,Cucumbers,Vegetables,R002,40.2,78.8,Rainy,,0.0,1.69,122,238,60,180
2024-01-06,Peppers,Vegetables,R004,40.2,78.8,Rainy,,0.0,2.17,80,180,60,180
2024-01-06,Herbs,Vegetables,R003,40.2,78.8,Rainy,,0.0,2.92,109,71,60,180
2024-01-06,Lettuce and Greens,Vegetables,R003,40.2,78.8,Rainy,,0.0,0.82,103,77,60,180
2024-01-06,Corn,Vegetables,R004,40.2,78.8,Rainy,,0.0,1.75,102,180,60,180
2024-01-06,Beef,Meat,R001,40.2,78.8,Rainy,,0.0,14.96,62,60,40,120
2024-01-06,Chicken,Meat,R001,40.2,78.8,Rainy,,0.0,12.64,62,135,40,120
2024-01-06,Turkey,Meat,R005,40.2,78.8,Rainy,,0.0,10.31,67,68,40,120
2024-01-06,Lamb,Meat,R004,40.2,78.8,Rainy,,0.0,7.42,56,120,40,120
2024-01-06,Pork,Meat,R001,40.2,78.8,Rainy,,0.0,11.3,63,86,40,120
2024-01-06,Shrimp,Seafood,R005,40.2,78.8,Rainy,,0.0,11.69,36,99,25,75
2024-01-06,Prawns,Seafood,R004,40.2,78.8,Rainy,,0.0,18.58,32,119,25,75
2024-01-06,Lobster,Seafood,R002,40.2,78.8,Rainy,,0.0,18.67,39,99,25,75
2024-01-06,Crabs,Seafood,R002,40.2,78.8,Rainy,,0.0,14.03,39,280,25,75
2024-01-06,Salmon,Seafood,R002,40.2,78.8,Rainy,,0.0,21.3,32,254,25,75
2024-01-06,Cod,Seafood,R004,40.2,78.8,Rainy,,0.0,14.25,37,98,25,75
2024-01-06,Icecream,Frozen,R003,40.2,78.8,Rainy,,0.0,5.8,79,101,50,150
2024-01-06,Appetizers,Frozen,R003,40.2,78.8,Rainy,,0.0,7.98,73,183,50,150
2024-01-06,Fruits and Berries,Frozen,R001,40.2,78.8,Rainy,,0.0,4.49,70,167,50,150
2024-01-06,Meals and Sides,Frozen,R002,40.2,78.8,Rainy,,0.0,4.1,66,87,50,150
2024-01-06,Pizza,Frozen,R003,40.2,78.8,Rainy,,0.0,6.44,68,97,50,150
2024-01-06,Juices,Frozen,R003,40.2,78.8,Rainy,,0.0,5.6,65,85,50,150
2024-01-06,Desserts and Dough,Frozen,R005,40.2,78.8,Rainy,,0.0,8.23,68,90,50,150
2024-01-06,Popsicles,Frozen,R001,40.2,78.8,Rainy,,0.0,4.48,70,84,50,150
2024-01-07,Cocoa & Hot chocolate,Hot Beverages,R002,45.2,84.3,Sunny,,0.0,10.69,70,80,50,150
2024-01-07,Coffee,Hot Beverages,R001,45.2,84.3,Sunny,,0.0,11.71,65,133,50,150
2024-01-07,Tea,Hot Beverages,R004,45.2,84.3,Sunny,,0.0,6.45,52,150,50,150
2024-01-07,Coconut water,Cold Beverages,R005,45.2,84.3,Sunny,,0.0,3.99,82,167,80,240
2024-01-07,Juice and smoothies,Cold Beverages,R001,45.2,84.3,Sunny,,0.0,1.98,76,117,80,240
2024-01-07,Soft drinks,Cold Beverages,R001,45.2,84.3,Sunny,,0.0,3.17,83,320,80,240
2024-01-07,Sports drinks,Cold Beverages,R003,45.2,84.3,Sunny,,0.0,1.72,85,150,80,240
2024-01-07,Water,Hydration,R003,45.2,84.3,Sunny,,0.0,2.13,74,335,100,300
2024-01-07,Sparkling water,Hydration,R004,45.2,84.3,Sunny,,0.0,1.22,62,310,100,300
2024-01-07,"Breakfast, syrup and cereal",Pantry,R002,45.2,84.3,Sunny,,0.0,5.52,60,211,60,180
2024-01-07,Condiments and spice,Pantry,R005,45.2,84.3,Sunny,,0.0,5.61,60,153,60,180
2024-01-07,"Grains, pasta",Pantry,R003,45.2,84.3,Sunny,,0.0,5.82,59,194,60,180
2024-01-07,Soups,Canned Goods,R003,45.2,84.3,Sunny,,0.0,1.82,50,90,70,210
2024-01-07,Vegetables,Canned Goods,R002,45.2,84.3,Sunny,,0.0,2.71,50,191,70,210
2024-01-07,Fruits,Canned Goods,R001,45.2,84.3,Sunny,,0.0,2.96,54,156,70,210
2024-01-07,Bagels and Muffins,Bread and Bakery,R004,45.2,84.3,Sunny,,0.0,2.89,71,49,40,120
2024-01-07,Sandwich breads,Bread and Bakery,R002,45.2,84.3,Sunny,,0.0,4.3,70,79,40,120
2024-01-07,Pitas and flatbreads,Bread and Bakery,R001,45.2,84.3,Sunny,,0.0,5.84,62,69,40,120
2024-01-07,Cookies and bakery snacks,Bread and Bakery,R001,45.2,84.3,Sunny,,0.0,5.08,71,55,40,120
2024-01-07,Baguettes and french breads,Bread and Bakery,R005,45.2,84.3,Sunny,,0.08,4.04,82,76,40,120
2024-01-07,Butter,"Dairy, eggs and cheese",R004,45.2,84.3,Sunny,,0.0,3.82,88,150,50,150
2024-01-07,Cheese - american,"Dairy, eggs and cheese",R003,45.2,84.3,Sunny,,0.0,7.71,79,71,50,150
2024-01-07,Cheese - cheddar,"Dairy, eggs and cheese",R004,45.2,84.3,Sunny,,0.12,2.5,95,55,50,150
2024-01-07,Cheese - mozerella,"Dairy, eggs and cheese",R005,45.2,84.3,Sunny,,0.0,6.55,89,61,50,150
2024-01-07,Milk and cream,"Dairy, eggs and cheese",R001,45.2,84.3,Sunny,,0.0,7.05,91,83,50,150
2024-01-07,Yogurt and pudding,"Dairy, eggs and cheese",R002,45.2,84.3,Sunny,,0.0,2.94,77,73,50,150
2024-01-07,Eggs,"Dairy, eggs and cheese",R005,45.2,84.3,Sunny,,0.0,3.95,87,174,50,150
2024-01-07,Strawberry,Fruits - Berries,R005,45.2,84.3,Sunny,,0.0,3.91,50,203,30,90
2024-01-07,Blueberry,Fruits - Berries,R001,45.2,84.3,Sunny,,0.0,4.62,38,90,30,90
2024-01-07,Raspberries,Fruits - Berries,R004,45.2,84.3,Sunny,,0.0,4.09,52,115,30,90
2024-01-07,Pineapple,Fruits - All weather,R003,45.2,84.3,Sunny,,0.0,1.38,88,92,60,180
2024-01-07,Banana,Fruits - All weather,R005,45.2,84.3,Sunny,,0.0,1.41,85,180,60,180
2024-01-07,Apples,Fruits - All weather,R005,45.2,84.3,Sunny,,0.0,0.81,72,192,60,180
2024-01-07,Watermelon,Fruits - Melons,R005,45.2,84.3,Sunny,,0.0,1.85,32,195,25,75
2024-01-07,Canteloupe,Fruits - Melons,R002,45.2,84.3,Sunny,,0.08,0.78,36,194,25,75
2024-01-07,Oranges,Fruits - Citrus,R004,45.2,84.3,Sunny,,0.0,0.57,58,109,50,150
2024-01-07,Lemon,Fruits - Citrus,R004,45.2,84.3,Sunny,,0.0,1.02,56,101,50,150
2024-01-07,Mango,Fruits - Tropical Fruits,R001,45.2,84.3,Sunny,,0.0,3.49,38,174,35,105
2024-01-07,Kiwi,Fruits - Tropical Fruits,R001,45.2,84.3,Sunny,,0.0,3.54,41,130,35,105
2024-01-07,Coconut,Fruits - Tropical Fruits,R003,45.2,84.3,Sunny,,0.0,3.97,37,127,35,105
2024-01-07,Cherries,Fruits - Seasonal,R003,45.2,84.3,Sunny,,0.0,4.64,39,169,20,60
2024-01-07,Peach,Fruits - Seasonal,R002,45.2,84.3,Sunny,,0.0,3.16,34,66,20,60
2024-01-07,Onion,Vegetables,R001,45.2,84.3,Sunny,,0.0,2.35,106,180,60,180
2024-01-07,Tomatoes,Vegetables,R002,45.2,84.3,Sunny,,0.0,2.8,104,76,60,180
2024-01-07,Carrots,Vegetables,R002,45.2,84.3,Sunny,,0.0,0.72,118,62,60,180
2024-01-07,Cabbage,Vegetables,R002,45.2,84.3,Sunny,,0.0,1.73,102,78,60,180
2024-01-07,Broccoli & Cauliflower,Vegetables,R002,45.2,84.3,Sunny,,0.0,0.88,114,66,60,180
2024-01-07,Potatoes & Yams,Vegetables,R005,45.2,84.3,Sunny,,0.0,0.85,111,69,60,180
2024-01-07,Cucumbers,Vegetables,R004,45.2,84.3,Sunny,,0.0,1.69,118,120,60,180
2024-01-07,Peppers,Vegetables,R004,45.2,84.3,Sunny,,0.0,2.17,128,232,60,180
2024-01-07,Herbs,Vegetables,R005,45.2,84.3,Sunny,,0.0,2.92,71,180,60,180
2024-01-07,Lettuce and Greens,Vegetables,R001,45.2,84.3,Sunny,,0.0,0.82,77,180,60,180
2024-01-07,Corn,Vegetables,R001,45.2,84.3,Sunny,,0.0,1.75,110,70,60,180
2024-01-07,Beef,Meat,R001,45.2,84.3,Sunny,,0.0,14.96,60,120,40,120
2024-01-07,Chicken,Meat,R004,45.2,84.3,Sunny,,0.0,12.64,90,45,40,120
2024-01-07,Turkey,Meat,R003,45.2,84.3,Sunny,,0.0,10.31,68,120,40,120
2024-01-07,Lamb,Meat,R002,45.2,84.3,Sunny,,0.0,7.42,68,52,40,120
2024-01-07,Pork,Meat,R005,45.2,84.3,Sunny,,0.0,11.3,73,133,40,120
2024-01-07,Shrimp,Seafood,R003,45.2,84.3,Sunny,,0.0,11.69,39,60,25,75
2024-01-07,Prawns,Seafood,R005,45.2,84.3,Sunny,,0.0,18.58,40,79,25,75
2024-01-07,Lobster,Seafood,R005,45.2,84.3,Sunny,,0.0,18.67,41,58,25,75
2024-01-07,Crabs,Seafood,R004,45.2,84.3,Sunny,,0.0,14.03,39,241,25,75
2024-01-07,Salmon,Seafood,R002,45.2,84.3,Sunny,,0.0,21.3,40,214,25,75
2024-01-07,Cod,Seafood,R003,45.2,84.3,Sunny,,0.0,14.25,41,57,25,75
2024-01-07,Icecream,Frozen,R004,45.2,84.3,Sunny,,0.0,5.8,73,178,50,150
2024-01-07,Appetizers,Frozen,R002,45.2,84.3,Sunny,,0.05,7.98,79,104,50,150
2024-01-07,Fruits and Berries,Frozen,R005,45.2,84.3,Sunny,,0.0,4.49,70,97,50,150
2024-01-07,Meals and Sides,Frozen,R005,45.2,84.3,Sunny,,0.0,4.1,66,171,50,150
2024-01-07,Pizza,Frozen,R002,45.2,84.3,Sunny,,0.0,6.44,64,183,50,150
2024-01-07,Juices,Frozen,R004,45.2,84.3,Sunny,,0.0,5.6,67,168,50,150
2024-01-07,Desserts and Dough,Frozen,R001,45.2,84.3,Sunny,,0.0,8.23,69,171,50,150
2024-01-07,Popsicles,Frozen,R001,45.2,84.3,Sunny,,0.0,4.48,67,167,50,150
2024-01-08,Cocoa & Hot chocolate,Hot Beverages,R003,41.2,77.8,Sunny,,0.0,10.69,57,173,50,150
